candidate_id,candidate_source_id,candidate_domain,education,skills,skills_and_achievements,candidate_experience,job_type,round_id,question_id,question,question_category,target_role,source_role,difficulty,question_experience,source_type,answer_id,answer,answer_source,keywords,synthetic_record,merge_note
C012,30361788,ACCOUNTANT,"BBA in Accountancy, Western Michigan University, Haworth College of Business (2010).",Accounting,"School fund accounting; general ledger, bank recs, AP/AR; cash-flow forecasting; budget analysis/forecasting; governmental reporting; school bond experience; advanced computer skills and process improvement; CFO certification, Michigan School Business Officials.","Accountant, Jul 2014–Present—own GL for district, reconcile multiple bank accounts, project cash flows, manage AP/AR, simplify governmental reporting, analyze and amend budgets, assist auditors on financials, provide board financial data, create POs, reconcile student lunch accounts, prepare year-end tax documents, train staff on accounting software. Staff Accountant, Nov 2010–Jul 2014—AP for three districts, process POs and 1099s, produce weekly reports, streamline document attachment workflow. Package Handler, Aug 2007–Sep 2010—multiple Employee of the Month awards.",Senior-level,R046,Q046,What makes a good leader in your opinion?,Leadership,Accountant,Software Engineer,Hard,3 years,Open-Ended,A046,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. What makes a good leader in your opinion?",Ankshi ideal_answer,['mentor' 'guide'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C012,30361788,ACCOUNTANT,"BBA in Accountancy, Western Michigan University, Haworth College of Business (2010).",Accounting,"School fund accounting; general ledger, bank recs, AP/AR; cash-flow forecasting; budget analysis/forecasting; governmental reporting; school bond experience; advanced computer skills and process improvement; CFO certification, Michigan School Business Officials.","Accountant, Jul 2014–Present—own GL for district, reconcile multiple bank accounts, project cash flows, manage AP/AR, simplify governmental reporting, analyze and amend budgets, assist auditors on financials, provide board financial data, create POs, reconcile student lunch accounts, prepare year-end tax documents, train staff on accounting software. Staff Accountant, Nov 2010–Jul 2014—AP for three districts, process POs and 1099s, produce weekly reports, streamline document attachment workflow. Package Handler, Aug 2007–Sep 2010—multiple Employee of the Month awards.",Senior-level,R047,Q047,How do you react to sudden changes in priorities?,Adaptability,Accountant,Data Scientist,Hard,1 year,Behavioral,A047,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. How do you react to sudden changes in priorities?",Ankshi ideal_answer,['adjust' 'change'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C012,30361788,ACCOUNTANT,"BBA in Accountancy, Western Michigan University, Haworth College of Business (2010).",Accounting,"School fund accounting; general ledger, bank recs, AP/AR; cash-flow forecasting; budget analysis/forecasting; governmental reporting; school bond experience; advanced computer skills and process improvement; CFO certification, Michigan School Business Officials.","Accountant, Jul 2014–Present—own GL for district, reconcile multiple bank accounts, project cash flows, manage AP/AR, simplify governmental reporting, analyze and amend budgets, assist auditors on financials, provide board financial data, create POs, reconcile student lunch accounts, prepare year-end tax documents, train staff on accounting software. Staff Accountant, Nov 2010–Jul 2014—AP for three districts, process POs and 1099s, produce weekly reports, streamline document attachment workflow. Package Handler, Aug 2007–Sep 2010—multiple Employee of the Month awards.",Senior-level,R048,Q048,Tell me about a time you mentored someone.,Leadership,Accountant,Software Engineer,Medium,7+ years,STAR-Based,A048,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. Tell me about a time you mentored someone.",Ankshi ideal_answer,['manage' 'mentor'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C013,21031285,ACCOUNTANT,"M.S. Accounting (2011), BBA Accounting (2009), Prairie View A&M;","Sql, Excel, Research, Budgeting","grants/restricted funds, budgeting/forecasting, GAAP/SOX, effort reporting (EPAF/JDUF), AP/AR, bank/GL recs, variance analysis, PO lifecycle, process improvement; Tools: Excel (macros/VLOOKUP), Access/SmartView, SAP, PeopleSoft/Resource One, Business Objects, SQL, iLabs; Achievements: macro recon template (+20% efficiency), trained 240+ on P-card, Research Ops Curriculum (2015), CPA candidate;",Accountant 2014–present (research finance); Staff Accountant 2012–2014 (Sysco); Accountant/Auditor 2010–2012;,Senior-level,R049,Q049,Describe a time you failed and what you learned from it.,Adaptability,Accountant,QA Analyst,Medium,intern,Situational,A049,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. Describe a time you failed and what you learned from it.",Ankshi ideal_answer,['change' 'flexible'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C013,21031285,ACCOUNTANT,"M.S. Accounting (2011), BBA Accounting (2009), Prairie View A&M;","Sql, Excel, Research, Budgeting","grants/restricted funds, budgeting/forecasting, GAAP/SOX, effort reporting (EPAF/JDUF), AP/AR, bank/GL recs, variance analysis, PO lifecycle, process improvement; Tools: Excel (macros/VLOOKUP), Access/SmartView, SAP, PeopleSoft/Resource One, Business Objects, SQL, iLabs; Achievements: macro recon template (+20% efficiency), trained 240+ on P-card, Research Ops Curriculum (2015), CPA candidate;",Accountant 2014–present (research finance); Staff Accountant 2012–2014 (Sysco); Accountant/Auditor 2010–2012;,Senior-level,R050,Q050,How do you stay updated with industry trends?,Adaptability,Accountant,QA Analyst,Easy,6 years,Open-Ended,A050,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. How do you stay updated with industry trends?",Ankshi ideal_answer,['learn' 'adjust'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C013,21031285,ACCOUNTANT,"M.S. Accounting (2011), BBA Accounting (2009), Prairie View A&M;","Sql, Excel, Research, Budgeting","grants/restricted funds, budgeting/forecasting, GAAP/SOX, effort reporting (EPAF/JDUF), AP/AR, bank/GL recs, variance analysis, PO lifecycle, process improvement; Tools: Excel (macros/VLOOKUP), Access/SmartView, SAP, PeopleSoft/Resource One, Business Objects, SQL, iLabs; Achievements: macro recon template (+20% efficiency), trained 240+ on P-card, Research Ops Curriculum (2015), CPA candidate;",Accountant 2014–present (research finance); Staff Accountant 2012–2014 (Sysco); Accountant/Auditor 2010–2012;,Senior-level,R051,Q051,Tell me about a time you had to learn something completely new quickly.,Adaptability,Accountant,DevOps Engineer,Easy,fresher,Open-Ended,A051,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. Tell me about a time you had to learn something completely new quickly.",Ankshi ideal_answer,['flexible' 'change'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C013,21031285,ACCOUNTANT,"M.S. Accounting (2011), BBA Accounting (2009), Prairie View A&M;","Sql, Excel, Research, Budgeting","grants/restricted funds, budgeting/forecasting, GAAP/SOX, effort reporting (EPAF/JDUF), AP/AR, bank/GL recs, variance analysis, PO lifecycle, process improvement; Tools: Excel (macros/VLOOKUP), Access/SmartView, SAP, PeopleSoft/Resource One, Business Objects, SQL, iLabs; Achievements: macro recon template (+20% efficiency), trained 240+ on P-card, Research Ops Curriculum (2015), CPA candidate;",Accountant 2014–present (research finance); Staff Accountant 2012–2014 (Sysco); Accountant/Auditor 2010–2012;,Senior-level,R052,Q052,What's the most significant change you've had to adapt to at work?,Adaptability,Accountant,DevOps Engineer,Medium,intern,STAR-Based,A052,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. What's the most significant change you've had to adapt to at work?",Ankshi ideal_answer,['learn' 'adjust'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C014,25749150,ACCOUNTANT,"B.A. Accounting, Central Connecticut (2010); Accounting studies, Univ. of Hartford (2016, GPA 3.8);",Domain-specific professional skills,"ICD-10/ICD-9, CPT/HCPCS, EMR, HIPAA, claim entry/payment posting, insurance verification & authorizations, AR/AP, billing, registration, GL/bank recs, variance resolution;","Accountant (2012–2014), Medicare Compliance Coder (2010–2012), Hospital Access Rep (2010–2012), Patient Financial Rep (2006–2016);",Mid-level,R053,Q053,How do you motivate others in a leadership role?,Leadership,Accountant,Marketing Associate,Hard,6 years,Situational,A053,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. How do you motivate others in a leadership role?",Ankshi ideal_answer,['guide' 'mentor'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C014,25749150,ACCOUNTANT,"B.A. Accounting, Central Connecticut (2010); Accounting studies, Univ. of Hartford (2016, GPA 3.8);",Domain-specific professional skills,"ICD-10/ICD-9, CPT/HCPCS, EMR, HIPAA, claim entry/payment posting, insurance verification & authorizations, AR/AP, billing, registration, GL/bank recs, variance resolution;","Accountant (2012–2014), Medicare Compliance Coder (2010–2012), Hospital Access Rep (2010–2012), Patient Financial Rep (2006–2016);",Mid-level,R054,Q054,Describe a time you led a project or team.,Leadership,Accountant,UX Designer,Hard,2 years,Behavioral,A054,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. Describe a time you led a project or team.",Ankshi ideal_answer,['mentor' 'manage'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C014,25749150,ACCOUNTANT,"B.A. Accounting, Central Connecticut (2010); Accounting studies, Univ. of Hartford (2016, GPA 3.8);",Domain-specific professional skills,"ICD-10/ICD-9, CPT/HCPCS, EMR, HIPAA, claim entry/payment posting, insurance verification & authorizations, AR/AP, billing, registration, GL/bank recs, variance resolution;","Accountant (2012–2014), Medicare Compliance Coder (2010–2012), Hospital Access Rep (2010–2012), Patient Financial Rep (2006–2016);",Mid-level,R055,Q055,How do you delegate tasks effectively?,Leadership,Accountant,HR Specialist,Hard,6 years,Behavioral,A055,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. How do you delegate tasks effectively?",Ankshi ideal_answer,['supervise' 'manage'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C014,25749150,ACCOUNTANT,"B.A. Accounting, Central Connecticut (2010); Accounting studies, Univ. of Hartford (2016, GPA 3.8);",Domain-specific professional skills,"ICD-10/ICD-9, CPT/HCPCS, EMR, HIPAA, claim entry/payment posting, insurance verification & authorizations, AR/AP, billing, registration, GL/bank recs, variance resolution;","Accountant (2012–2014), Medicare Compliance Coder (2010–2012), Hospital Access Rep (2010–2012), Patient Financial Rep (2006–2016);",Mid-level,R056,Q056,What makes a good leader in your opinion?,Leadership,Accountant,Software Engineer,Hard,3 years,Open-Ended,A056,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. What makes a good leader in your opinion?",Ankshi ideal_answer,['mentor' 'guide'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C015,12338274,ACCOUNTANT,"MBA in Finance, Vidyasagar University, India (2006); earlier bachelor-level studies, Mohan Lal Sukhadia University, India (2000).","Excel, Tax, Budgeting, Compliance, Ms Office","Account reconciliations; AP/AR; budgeting and cost/variance analysis; taxation and compliance; inventory and stock control; payroll; MIS reporting for senior management; GL and bank reconciliations; financial statement preparation; strong Excel (macros, VLOOKUP), Oracle 8i/Developer 2000, Tally, and MS Office proficiency.","Accountant (Oct 2011–Aug 2015) preparing forecasts, managing receivables/payables, inventory reporting, tax reviews, budgeting, and bank/staff/vendor reconciliations; Accountant (Jan 2009–Sep 2011) reviewing GL, payroll, taxes, MIS reporting, and inventory/warehouse coordination; Accountant (Apr 2006–May 2007) cash handling, payroll, and financial statements; Account Assistant (Oct 2001–Mar 2006) daily accounts to finalization, invoicing, cashbook/journal and bank recs.",Senior-level,R057,Q057,How do you react to sudden changes in priorities?,Adaptability,Accountant,Data Scientist,Hard,1 year,Behavioral,A057,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. How do you react to sudden changes in priorities?",Ankshi ideal_answer,['adjust' 'change'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C015,12338274,ACCOUNTANT,"MBA in Finance, Vidyasagar University, India (2006); earlier bachelor-level studies, Mohan Lal Sukhadia University, India (2000).","Excel, Tax, Budgeting, Compliance, Ms Office","Account reconciliations; AP/AR; budgeting and cost/variance analysis; taxation and compliance; inventory and stock control; payroll; MIS reporting for senior management; GL and bank reconciliations; financial statement preparation; strong Excel (macros, VLOOKUP), Oracle 8i/Developer 2000, Tally, and MS Office proficiency.","Accountant (Oct 2011–Aug 2015) preparing forecasts, managing receivables/payables, inventory reporting, tax reviews, budgeting, and bank/staff/vendor reconciliations; Accountant (Jan 2009–Sep 2011) reviewing GL, payroll, taxes, MIS reporting, and inventory/warehouse coordination; Accountant (Apr 2006–May 2007) cash handling, payroll, and financial statements; Account Assistant (Oct 2001–Mar 2006) daily accounts to finalization, invoicing, cashbook/journal and bank recs.",Senior-level,R058,Q058,Tell me about a time you mentored someone.,Leadership,Accountant,Software Engineer,Medium,7+ years,STAR-Based,A058,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. Tell me about a time you mentored someone.",Ankshi ideal_answer,['manage' 'mentor'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C015,12338274,ACCOUNTANT,"MBA in Finance, Vidyasagar University, India (2006); earlier bachelor-level studies, Mohan Lal Sukhadia University, India (2000).","Excel, Tax, Budgeting, Compliance, Ms Office","Account reconciliations; AP/AR; budgeting and cost/variance analysis; taxation and compliance; inventory and stock control; payroll; MIS reporting for senior management; GL and bank reconciliations; financial statement preparation; strong Excel (macros, VLOOKUP), Oracle 8i/Developer 2000, Tally, and MS Office proficiency.","Accountant (Oct 2011–Aug 2015) preparing forecasts, managing receivables/payables, inventory reporting, tax reviews, budgeting, and bank/staff/vendor reconciliations; Accountant (Jan 2009–Sep 2011) reviewing GL, payroll, taxes, MIS reporting, and inventory/warehouse coordination; Accountant (Apr 2006–May 2007) cash handling, payroll, and financial statements; Account Assistant (Oct 2001–Mar 2006) daily accounts to finalization, invoicing, cashbook/journal and bank recs.",Senior-level,R059,Q059,Describe a time you failed and what you learned from it.,Adaptability,Accountant,QA Analyst,Medium,intern,Situational,A059,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. Describe a time you failed and what you learned from it.",Ankshi ideal_answer,['change' 'flexible'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C015,12338274,ACCOUNTANT,"MBA in Finance, Vidyasagar University, India (2006); earlier bachelor-level studies, Mohan Lal Sukhadia University, India (2000).","Excel, Tax, Budgeting, Compliance, Ms Office","Account reconciliations; AP/AR; budgeting and cost/variance analysis; taxation and compliance; inventory and stock control; payroll; MIS reporting for senior management; GL and bank reconciliations; financial statement preparation; strong Excel (macros, VLOOKUP), Oracle 8i/Developer 2000, Tally, and MS Office proficiency.","Accountant (Oct 2011–Aug 2015) preparing forecasts, managing receivables/payables, inventory reporting, tax reviews, budgeting, and bank/staff/vendor reconciliations; Accountant (Jan 2009–Sep 2011) reviewing GL, payroll, taxes, MIS reporting, and inventory/warehouse coordination; Accountant (Apr 2006–May 2007) cash handling, payroll, and financial statements; Account Assistant (Oct 2001–Mar 2006) daily accounts to finalization, invoicing, cashbook/journal and bank recs.",Senior-level,R060,Q060,How do you stay updated with industry trends?,Adaptability,Accountant,QA Analyst,Easy,6 years,Open-Ended,A060,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. How do you stay updated with industry trends?",Ankshi ideal_answer,['learn' 'adjust'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C016,12467531,TEACHER,"M.Ed., Elementary Education & Teaching—UCLA (2016); B.A., Psychology—University of New Mexico (2003); additional study in Studio Arts—Santa Monica College.","Excel, Photoshop, Communication, Leadership, Research","Instructional design, standards-aligned planning, course development, progress monitoring, IEP leadership, behavior supports, safe classroom culture, family communication, staff evaluation, project/daily scheduling, process improvement, event planning; tools: Excel, Outlook, Adobe Photoshop, Slack, Evernote; robotics/programming instruction; research, analysis, planning.","Teacher (08/2014–Present)—designs rigorous lessons, tracks learning, provides timely feedback, leads IEPs, ensures compliance/reporting, partners with families, facilitates group projects, evaluates personnel. Robotics & Design Instructor (08/2012–09/2014)—lectures on kits/programming, leads workshops, adapts curriculum. Executive Advisor (08/2015–Present)—portfolio mgmt (20–25%/yr over 5 yrs), analytics, relocation, asset restructuring, contingency planning, events (+15% revenue), office automation, contracts.",Senior-level,R061,Q061,Tell me about a time you had to learn something completely new quickly.,Adaptability,Teacher / Trainer,DevOps Engineer,Easy,fresher,Open-Ended,A061,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. Tell me about a time you had to learn something completely new quickly.",Ankshi ideal_answer,['flexible' 'change'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C016,12467531,TEACHER,"M.Ed., Elementary Education & Teaching—UCLA (2016); B.A., Psychology—University of New Mexico (2003); additional study in Studio Arts—Santa Monica College.","Excel, Photoshop, Communication, Leadership, Research","Instructional design, standards-aligned planning, course development, progress monitoring, IEP leadership, behavior supports, safe classroom culture, family communication, staff evaluation, project/daily scheduling, process improvement, event planning; tools: Excel, Outlook, Adobe Photoshop, Slack, Evernote; robotics/programming instruction; research, analysis, planning.","Teacher (08/2014–Present)—designs rigorous lessons, tracks learning, provides timely feedback, leads IEPs, ensures compliance/reporting, partners with families, facilitates group projects, evaluates personnel. Robotics & Design Instructor (08/2012–09/2014)—lectures on kits/programming, leads workshops, adapts curriculum. Executive Advisor (08/2015–Present)—portfolio mgmt (20–25%/yr over 5 yrs), analytics, relocation, asset restructuring, contingency planning, events (+15% revenue), office automation, contracts.",Senior-level,R062,Q062,What's the most significant change you've had to adapt to at work?,Adaptability,Teacher / Trainer,DevOps Engineer,Medium,intern,STAR-Based,A062,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. What's the most significant change you've had to adapt to at work?",Ankshi ideal_answer,['learn' 'adjust'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C016,12467531,TEACHER,"M.Ed., Elementary Education & Teaching—UCLA (2016); B.A., Psychology—University of New Mexico (2003); additional study in Studio Arts—Santa Monica College.","Excel, Photoshop, Communication, Leadership, Research","Instructional design, standards-aligned planning, course development, progress monitoring, IEP leadership, behavior supports, safe classroom culture, family communication, staff evaluation, project/daily scheduling, process improvement, event planning; tools: Excel, Outlook, Adobe Photoshop, Slack, Evernote; robotics/programming instruction; research, analysis, planning.","Teacher (08/2014–Present)—designs rigorous lessons, tracks learning, provides timely feedback, leads IEPs, ensures compliance/reporting, partners with families, facilitates group projects, evaluates personnel. Robotics & Design Instructor (08/2012–09/2014)—lectures on kits/programming, leads workshops, adapts curriculum. Executive Advisor (08/2015–Present)—portfolio mgmt (20–25%/yr over 5 yrs), analytics, relocation, asset restructuring, contingency planning, events (+15% revenue), office automation, contracts.",Senior-level,R063,Q063,How do you motivate others in a leadership role?,Leadership,Teacher / Trainer,Marketing Associate,Hard,6 years,Situational,A063,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. How do you motivate others in a leadership role?",Ankshi ideal_answer,['guide' 'mentor'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C016,12467531,TEACHER,"M.Ed., Elementary Education & Teaching—UCLA (2016); B.A., Psychology—University of New Mexico (2003); additional study in Studio Arts—Santa Monica College.","Excel, Photoshop, Communication, Leadership, Research","Instructional design, standards-aligned planning, course development, progress monitoring, IEP leadership, behavior supports, safe classroom culture, family communication, staff evaluation, project/daily scheduling, process improvement, event planning; tools: Excel, Outlook, Adobe Photoshop, Slack, Evernote; robotics/programming instruction; research, analysis, planning.","Teacher (08/2014–Present)—designs rigorous lessons, tracks learning, provides timely feedback, leads IEPs, ensures compliance/reporting, partners with families, facilitates group projects, evaluates personnel. Robotics & Design Instructor (08/2012–09/2014)—lectures on kits/programming, leads workshops, adapts curriculum. Executive Advisor (08/2015–Present)—portfolio mgmt (20–25%/yr over 5 yrs), analytics, relocation, asset restructuring, contingency planning, events (+15% revenue), office automation, contracts.",Senior-level,R064,Q064,Describe a time you led a project or team.,Leadership,Teacher / Trainer,UX Designer,Hard,2 years,Behavioral,A064,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. Describe a time you led a project or team.",Ankshi ideal_answer,['mentor' 'manage'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C017,19918523,TEACHER,"M.Ed., Teaching—Virginia Commonwealth University (2002); B.S., Psychology—Virginia Commonwealth University (2002, Cum Laude); A.A., Child Development—De Anza College (1998, Cum Laude).","Communication, Leadership","Virginia postgraduate professional license, curriculum development, long-term planning, critical thinking, mediation, organization, leadership, communication, adaptability, computer literacy, Promethean Board proficiency. Teacher of the Year (2015–2016), Second Grade Team Leader (5 years).","Teacher (08/2002–Present)—taught 2nd–5th grade; general and special education collaboration; created standards-based lesson plans; built strong parent, staff, and student relationships; led parent conferences; recognized as Teacher of the Year (2015). Assistant Teacher (02/2001–02/2002)—supervised students aged 5–11, led childcare and camp programs, ensured safety and engagement. Senior Support Rep (02/1998–02/2001)—mentored online tech support staff. Customer Service/Admin (02/1996–02/1998)—developed training manuals, managed client communication.",Senior-level,R065,Q065,How do you delegate tasks effectively?,Leadership,Teacher / Trainer,HR Specialist,Hard,6 years,Behavioral,A065,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. How do you delegate tasks effectively?",Ankshi ideal_answer,['supervise' 'manage'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C017,19918523,TEACHER,"M.Ed., Teaching—Virginia Commonwealth University (2002); B.S., Psychology—Virginia Commonwealth University (2002, Cum Laude); A.A., Child Development—De Anza College (1998, Cum Laude).","Communication, Leadership","Virginia postgraduate professional license, curriculum development, long-term planning, critical thinking, mediation, organization, leadership, communication, adaptability, computer literacy, Promethean Board proficiency. Teacher of the Year (2015–2016), Second Grade Team Leader (5 years).","Teacher (08/2002–Present)—taught 2nd–5th grade; general and special education collaboration; created standards-based lesson plans; built strong parent, staff, and student relationships; led parent conferences; recognized as Teacher of the Year (2015). Assistant Teacher (02/2001–02/2002)—supervised students aged 5–11, led childcare and camp programs, ensured safety and engagement. Senior Support Rep (02/1998–02/2001)—mentored online tech support staff. Customer Service/Admin (02/1996–02/1998)—developed training manuals, managed client communication.",Senior-level,R066,Q066,What makes a good leader in your opinion?,Leadership,Teacher / Trainer,Software Engineer,Hard,3 years,Open-Ended,A066,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. What makes a good leader in your opinion?",Ankshi ideal_answer,['mentor' 'guide'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C017,19918523,TEACHER,"M.Ed., Teaching—Virginia Commonwealth University (2002); B.S., Psychology—Virginia Commonwealth University (2002, Cum Laude); A.A., Child Development—De Anza College (1998, Cum Laude).","Communication, Leadership","Virginia postgraduate professional license, curriculum development, long-term planning, critical thinking, mediation, organization, leadership, communication, adaptability, computer literacy, Promethean Board proficiency. Teacher of the Year (2015–2016), Second Grade Team Leader (5 years).","Teacher (08/2002–Present)—taught 2nd–5th grade; general and special education collaboration; created standards-based lesson plans; built strong parent, staff, and student relationships; led parent conferences; recognized as Teacher of the Year (2015). Assistant Teacher (02/2001–02/2002)—supervised students aged 5–11, led childcare and camp programs, ensured safety and engagement. Senior Support Rep (02/1998–02/2001)—mentored online tech support staff. Customer Service/Admin (02/1996–02/1998)—developed training manuals, managed client communication.",Senior-level,R067,Q067,How do you react to sudden changes in priorities?,Adaptability,Teacher / Trainer,Data Scientist,Hard,1 year,Behavioral,A067,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. How do you react to sudden changes in priorities?",Ankshi ideal_answer,['adjust' 'change'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C017,19918523,TEACHER,"M.Ed., Teaching—Virginia Commonwealth University (2002); B.S., Psychology—Virginia Commonwealth University (2002, Cum Laude); A.A., Child Development—De Anza College (1998, Cum Laude).","Communication, Leadership","Virginia postgraduate professional license, curriculum development, long-term planning, critical thinking, mediation, organization, leadership, communication, adaptability, computer literacy, Promethean Board proficiency. Teacher of the Year (2015–2016), Second Grade Team Leader (5 years).","Teacher (08/2002–Present)—taught 2nd–5th grade; general and special education collaboration; created standards-based lesson plans; built strong parent, staff, and student relationships; led parent conferences; recognized as Teacher of the Year (2015). Assistant Teacher (02/2001–02/2002)—supervised students aged 5–11, led childcare and camp programs, ensured safety and engagement. Senior Support Rep (02/1998–02/2001)—mentored online tech support staff. Customer Service/Admin (02/1996–02/1998)—developed training manuals, managed client communication.",Senior-level,R068,Q068,Tell me about a time you mentored someone.,Leadership,Teacher / Trainer,Software Engineer,Medium,7+ years,STAR-Based,A068,"I lead by example and encourage open communication and accountability. One time, I led a team through X and we achieved Y. Tell me about a time you mentored someone.",Ankshi ideal_answer,['manage' 'mentor'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C018,62184086,TEACHER,"M.S., Instructional Leadership—Early Childhood Education, Tennessee Technological University (2008); B.S., Early Childhood Education, Georgia Southwestern University (1996); additional study at Valdosta State University.",Communication,"Instructional design, early childhood pedagogy, lesson planning, classroom management, progress monitoring, conflict resolution, critical thinking, time management, communication (written/verbal), conferences & meetings, problem solving, process improvement, Promethean Board, charts/data use.","Teacher—Aug 2004–Mar 2014: child-centered curricula; supported healthy maturation. Teacher—Aug 2002–Jun 2004: led conferences, paperwork/compliance, creative standards-aligned lessons, student observation/evaluation. Teacher—Aug 1997–Jun 2002: routines, one-on-one support, identified developmental needs, tracked progress, family communication. Teacher—Aug 1996–Jun 1997: inquiry games, assessments, parent groups, model classroom.",Senior-level,R069,Q069,Describe a time you failed and what you learned from it.,Adaptability,Teacher / Trainer,QA Analyst,Medium,intern,Situational,A069,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. Describe a time you failed and what you learned from it.",Ankshi ideal_answer,['change' 'flexible'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
C018,62184086,TEACHER,"M.S., Instructional Leadership—Early Childhood Education, Tennessee Technological University (2008); B.S., Early Childhood Education, Georgia Southwestern University (1996); additional study at Valdosta State University.",Communication,"Instructional design, early childhood pedagogy, lesson planning, classroom management, progress monitoring, conflict resolution, critical thinking, time management, communication (written/verbal), conferences & meetings, problem solving, process improvement, Promethean Board, charts/data use.","Teacher—Aug 2004–Mar 2014: child-centered curricula; supported healthy maturation. Teacher—Aug 2002–Jun 2004: led conferences, paperwork/compliance, creative standards-aligned lessons, student observation/evaluation. Teacher—Aug 1997–Jun 2002: routines, one-on-one support, identified developmental needs, tracked progress, family communication. Teacher—Aug 1996–Jun 1997: inquiry games, assessments, parent groups, model classroom.",Senior-level,R070,Q070,How do you stay updated with industry trends?,Adaptability,Teacher / Trainer,QA Analyst,Easy,6 years,Open-Ended,A070,"I'm always eager to learn and embrace change as a way to improve. For example, I once had to switch to a new tech stack and picked it up quickly. How do you stay updated with industry trends?",Ankshi ideal_answer,['learn' 'adjust'],True,Synthetic association: CareerCorpus candidate profile linked to a semantically compatible Ankshi interview question.
